beta0,beta1,yp
214.6,-3.532,175
229,-3.096,155.6
214.9,-1.471,190.5
216.9,-2.787,128.1
224.4,-3.905,150.6
227,-2.731,183.4
222.8,-3.307,169.9
218,-2.767,176.1
222.4,-3.464,147.1
226.3,-3.432,197.2
216,-3.65,183.6
214.9,-4.284,94.16
224.1,-2.969,156.8
221.3,-2.843,200.9
222,-3.181,156
221.8,-3.187,190.6
219.1,-3.752,151.9
218.4,-3.98,166.3
218.7,-3.299,215.4
223.8,-2.394,197.6
218.8,-4.014,172.1
210.9,-3.361,144.4
224.4,-3.266,159.2
210.1,-3.966,131.3
212.6,-3.303,133.4
227.8,-3.507,193.4
214.8,-3.194,187.9
223.3,-3.521,174.4
228.2,-2.851,166.6
210.4,-2.988,226.3
221,-3.283,125.3
217.7,-2.815,145.8
225.3,-3.15,204.4
210.2,-2.406,142.5
226.2,-3.42,142.9
223.3,-3.443,136.5
218.6,-3.284,121.1
224.6,-4.002,147.3
209.8,-3.493,83.89
215.7,-4.439,136
215,-3.243,164.9
221.4,-2.778,175.5
219,-2.134,278.2
222,-2.458,180.7
220.6,-2.552,163.7
224.3,-4.101,155.8
221,-3.816,152.8
220.3,-3.517,126
208,-3.98,133.8
215.6,-3.019,110.3
218,-3.092,145.9
219.3,-3.199,147.5
222.5,-3.224,90.55
211.9,-2.932,116.4
219.6,-3.131,144.2
228.4,-3.218,166.3
220.1,-3.889,128.6
221.8,-3.948,115.9
222.3,-3.857,164.1
226.5,-2.715,132.8
215.2,-3.989,97.97
218.3,-3.378,167
221.4,-3.762,166.6
221.4,-3.824,160.1
226.4,-3.422,158.2
217.4,-3.729,128.2
225.4,-3.605,200.4
223.6,-3.393,160.1
221.5,-3.65,160.4
217.9,-3.938,136.4
216.4,-2.937,86.98
222,-2.805,165.4
213.6,-3.07,139.4
216.6,-2.906,165.7
227.5,-3.655,126.4
223.6,-3.588,132.1
225.2,-2.829,162.8
224.5,-2.836,187.8
221.2,-3.24,173.7
234.3,-3.816,155.3
215.8,-2.483,165.5
216.7,-2.939,145.7
223.4,-3.095,153.3
226.7,-3.427,120.9
225.6,-2.922,129.7
229.6,-2.728,151.8
218,-3.296,221
223.2,-2.202,182.6
217,-3.572,99.38
228.2,-3.201,222.2
212.2,-2.67,164.5
228.1,-4.14,129.1
221.6,-3.531,113.6
216.4,-3.647,173.4
212.2,-3.594,128.7
227.3,-3.652,173.5
220.8,-2.934,218.5
218.2,-2.94,146.3
220.5,-3.049,110.2
217.4,-3.478,151.7
216.7,-3.251,135.9
217,-3.955,149
217.8,-3.594,206.1
221.1,-5.153,111.5
220.9,-3.69,150.3
217.1,-3.205,184.4
221.2,-3.231,147.1
222.7,-3.141,160.9
228.7,-3.286,143.4
223.5,-3.73,153.9
203.1,-3.647,166.8
236.7,-3.983,139.4
221.6,-3.628,153.8
225.1,-2.339,166
217.8,-3.297,186.3
209.1,-2.651,163.6
212.8,-3.922,134
222,-3.466,144.8
216.9,-3.446,150.3
224.5,-2.279,152.1
225.1,-4.44,111.7
216.1,-3.329,163.5
220.1,-3.407,206.2
220.7,-4.54,130.6
223,-3.452,169.9
218.7,-2.791,167.1
219.3,-2.724,172.6
216.7,-2.593,218.7
219.5,-3.17,168.9
213.8,-3.719,107.2
219.7,-2.809,155.5
217.8,-3.91,105.7
222.8,-2.696,208
223.4,-3.092,151.1
220.9,-4.117,98.6
216.3,-3.101,137.8
218.4,-3.277,154.4
219.9,-2.81,162.2
211.1,-3.195,137.2
224.1,-3.163,137.3
217,-3.136,134.8
217.3,-4.142,90.47
222.8,-2.65,238.2
220,-3.651,127.3
220.7,-3.005,150.1
222.3,-3.621,135.5
223.7,-3.737,233
226.3,-3.397,154.8
216.4,-3.193,177.7
218.5,-2.965,120.5
210.1,-3.747,114.5
208.4,-3.647,179
217.5,-3.387,127.6
216.7,-3.893,121.4
215.3,-4.751,146.2
215.5,-3.377,167.9
214.2,-3.525,118.7
220.3,-2.934,162.7
216,-2.91,177.3
218.3,-3.475,138.2
222,-3.082,142
225.4,-2.649,156.3
215.7,-3.252,134.5
215.9,-2.994,109.6
221.2,-3.217,168
221.7,-3.847,126.4
222.1,-4.155,141.4
225.5,-3.04,153.7
227.5,-3.03,177.6
227.4,-3.472,201.2
213.7,-2.662,240
211.7,-3.448,139.2
222.5,-2.549,185.3
219.9,-3.83,207.1
220.1,-3.656,159.8
225.3,-2.88,183.6
221.9,-3.497,199.9
224.6,-3.163,130.6
217.5,-3.527,147.4
220.6,-3.6,168.6
213,-3.782,149.5
211.6,-2.516,225.6
217.3,-3.796,107.8
215.4,-3.279,169.5
223.2,-2.846,207.7
214.5,-3.999,158.9
220.7,-2.553,229
224,-3.648,111.1
215.7,-3.257,167.1
220.6,-3.755,135.6
219.7,-2.722,127.9
213.5,-3.521,145.3
214.3,-2.403,204.9
219.7,-2.629,149.4
225.2,-3.295,140.7
218.5,-3.79,149.9
215.4,-2.635,104.1
227,-2.567,191.7
213.9,-3.25,141.4
218.7,-3.34,166.9
216.5,-3.483,135.6
215.2,-2.694,153.7
224.5,-3.511,182.6
215.8,-3.037,149.1
226.7,-2.745,141.5
223.5,-3.738,160.7
223.4,-3.464,114.8
221.3,-3.326,128.3
214.1,-2.471,176.2
225.7,-3.303,140.8
223.1,-3.17,167.5
215.2,-3.958,169.2
228.7,-3.697,130.4
230.7,-3.055,175.7
225.8,-3.213,156.5
218.7,-3.419,141.8
217.3,-3.244,166.5
220.3,-2.758,198
223.5,-2.616,137.9
219.3,-2.787,211.4
218.2,-3.248,123.2
216.3,-2.163,175.8
219.3,-4.265,159.4
215.8,-3.474,152.3
218.6,-3.594,142.2
221.8,-3.486,161.2
224.2,-3.517,152.1
214.1,-3.516,73.48
211.3,-3.33,193.4
225.4,-3.402,151.8
211.3,-3.391,214.5
214.4,-3.848,124.6
217.2,-3.134,134.2
224.7,-3.263,161.7
225.1,-3.691,146.8
217.1,-2.882,166.6
224,-3.838,161.9
214.6,-3.215,126.8
213.5,-3.859,138
227.3,-4.242,128.3
219.2,-2.923,119.8
220.3,-3.517,155.9
222.6,-3.462,129.9
214.1,-3.418,128.4
215,-3.721,146
227.2,-2.742,182.2
217.9,-3.896,126.3
216.4,-3.581,95.87
215,-2.149,183.5
221.1,-2.443,221.9
225.4,-2.324,99.38
216.8,-3.711,183.1
214.7,-3.631,122.7
217.5,-3.961,151.3
224.8,-3.547,196.5
216.9,-3.324,153.7
208.7,-3.102,132.1
213.7,-3.119,168.5
217.1,-3.673,85.57
217.6,-3.268,145.8
220.8,-2.865,166.5
209.1,-2.791,169.1
221.5,-3.143,190
223.2,-2.702,207.8
207.1,-2.64,196.4
223.4,-3.574,201
226.9,-3.805,130.1
217.4,-2.279,136.1
216.2,-2.612,206.8
217.3,-3.508,115.7
222.4,-2.269,209.1
222.8,-3.7,159.5
221.6,-3.586,126.6
217.1,-3.639,160
212.9,-2.655,142.8
216.6,-4.223,119
225.3,-3.583,119
228.4,-3.827,171.1
221.8,-3.389,174.7
225.9,-3.735,172.5
227.7,-3.464,131
218.8,-3.556,156.2
223.2,-2.864,164.4
216.4,-3.169,143.9
230.3,-3.096,199.3
225.4,-2.83,210
220.5,-3.312,184.6
226.2,-2.855,170.7
219.6,-3.263,160.8
220.8,-3.246,103.9
215.8,-3.022,186.5
222.7,-4.003,121.5
218.3,-2.874,152.7
213,-2.657,193.4
216.6,-3.519,116.8
215.9,-3.385,114.1
217.4,-3.257,202.9
216.5,-3.45,131.2
215.1,-2.793,184
228.9,-3.444,195.4
215.6,-3.739,184.9
224,-3.527,178.2
214.4,-2.965,164.1
211.1,-3.247,160.5
222.4,-3.623,114.9
219.6,-2.878,130.5
215,-3.879,99.58
222.4,-3.088,147.7
230.6,-3.487,99.89
226.6,-3.889,192.6
220.5,-3.393,175.2
211.2,-3.287,207.4
223.2,-3.159,168.4
210.7,-3.389,158.5
236.8,-3.154,147.2
219.2,-3.337,132.4
219.6,-3.26,135.9
217.3,-3.169,175.8
221.1,-3.486,166.7
215.2,-3.98,78.44
225.1,-3.135,177.1
215.4,-3.711,112.7
223.7,-3.854,159.7
218.3,-2.92,177.6
220.8,-3.312,178.9
221.2,-3.097,160.1
223.3,-3.486,134
219.5,-3.06,153
218.6,-2.944,122.7
220.8,-2.724,144.4
211.7,-3.867,181.3
219.7,-2.996,155.2
221.7,-3.478,197.2
215.3,-3.887,125.9
217.6,-3.579,169.6
223.6,-3.015,143.4
215.4,-2.949,129.6
215.5,-3.433,147.8
216.6,-3.167,161.9
219.8,-2.672,150.4
223.3,-2.948,133.6
210.9,-2.812,184.9
218.9,-3.704,147.9
217.2,-3.212,144
216.8,-3.943,129.4
226.3,-2.913,140.8
219,-3.715,134.4
226.6,-2.445,177.7
213.7,-2.811,157.8
214.1,-3.63,105
226.2,-3.991,162.4
221.9,-3.221,177.1
221,-3.714,157.2
220,-3.337,169.1
229.5,-2.725,221.9
218.9,-3.602,172.8
228.1,-3.2,140.2
234.2,-4.3,98.48
207.8,-2.777,137.5
221.2,-2.987,170.4
213.9,-2.482,184.2
214.6,-3.601,148.3
216.7,-3.476,171.2
218.4,-3.691,113.1
217.6,-3.079,203.1
221.5,-3.322,208.3
222.7,-3.243,138.7
215.7,-2.49,142.3
226.6,-3.58,143.8
218.3,-4.348,78.55
227.5,-4.098,128.7
215.4,-3.269,145.9
215.2,-2.473,176.9
215.6,-3.859,110.8
211.8,-3.125,116.6
219,-3.388,173.5
220.3,-3.19,122.4
226.5,-3.913,169.7
220.7,-3.094,193.5
222.6,-3.749,116.2
222.9,-3.691,163.6
218.8,-1.998,191.3
219.5,-3.999,162.1
216.4,-2.376,202.1
221.4,-3.621,143
208.1,-3.509,160.8
213.2,-3.785,146.4
224.6,-2.462,247.5
221.5,-3.814,124
214.8,-3.382,232.9
211.2,-2.59,167.2
233.9,-3.467,160.4
217.1,-3.634,112.2
220.7,-2.653,146.9
228.1,-2.714,190.8
214.6,-2.337,192.3
225.8,-3.307,168.8
214.7,-3.382,105.2
217.4,-4.607,82.3
230.4,-3.427,224.7
215.4,-3.229,168.1
220.7,-3.464,162.7
212.1,-3.184,141.6
229.2,-3.256,110.4
214.6,-3.597,178.1
221.7,-3.114,189
232.4,-3.791,187.2
218.7,-2.432,229.1
220.4,-3.274,173.6
222.5,-3.766,136
219,-3.02,213.2
229.1,-2.95,162.4
219.8,-3.849,141.2
223.3,-2.82,158.6
222.2,-2.532,181
211.7,-1.658,226.4
223.9,-3.69,206.7
227.5,-2.266,196.8
221.3,-2.619,185.7
223.5,-3.868,139.7
221.6,-3.741,123.5
224.4,-3.49,147.7
217.6,-2.969,190.9
219.1,-2.847,178.2
225.3,-3.399,195.6
224.4,-3.069,175.6
218,-2.879,208
224.3,-3.284,144.4
226,-3.404,155.1
218.6,-3.225,181.9
215.4,-2.471,137.9
225.7,-1.829,184.9
224.9,-2.709,192.3
217.4,-3.176,155.2
224.4,-3.016,199.3
232,-3.938,142.9
210.9,-3.041,215
231.7,-3.489,135
208.7,-3.813,81.96
219.5,-3.712,163.6
215.4,-2.911,163.6
219.6,-3.25,114.7
221.3,-2.999,136.8
230.9,-2.175,172.2
231.3,-3.963,190.4
220.1,-3.614,161.3
220,-2.337,141.8
227.9,-2.74,160.8
224.9,-2.811,164.9
226,-3.998,153.7
215.7,-4.02,158.4
220.7,-4.039,175.8
218.3,-3.952,107.6
213.8,-3.658,152.6
220.1,-3.724,166.7
222.5,-3.514,152.6
224.1,-4.451,146.5
221.5,-2.307,140.5
220.6,-3.402,157.8
224.3,-2.952,170.7
214.8,-3.498,163.4
214.3,-2.997,177
213.1,-3.534,159
217.5,-3.206,166.2
214.5,-3.422,109.2
230.7,-3.441,141.4
214.9,-4.009,132.2
221.8,-3.58,158.5
221.3,-3.222,177.8
223.3,-2.814,195.2
221.9,-2.824,213
227.7,-3.02,192.9
225.7,-3.923,120.5
225.3,-2.906,167.8
212.8,-3.845,137.8
215.3,-3.287,90.89
223.7,-3.764,174.1
219.1,-2.833,187.4
219.5,-3.47,135.6
218.1,-3.141,162.2
234.1,-2.204,183.2
224.7,-3.937,150.7
225.8,-3.57,150.3
228.6,-3.105,185.7
227.5,-3.939,148
210.5,-2.14,160
217.6,-4.093,110.4
217.3,-3.685,169.4
222.8,-2.953,178.2
218.4,-2.962,171.3
215,-4.029,203.2
212.5,-3.017,108.6
215.5,-2.9,146.2
220.7,-2.925,153.1
219.4,-3.534,165.2
225,-2.116,176.8
213.4,-3.27,130.9
219.5,-3.577,181.5
229.7,-3.292,193.5
227,-3.762,119.7
220.1,-3.368,185.6
216.7,-3.362,189.3
222.2,-3.86,158.8
223,-3.239,144.1
222.2,-2.497,243.8
220.5,-3.577,161.7
213.2,-4.312,184.5
218.6,-3.349,150.1
228.7,-3.182,99.91
222.6,-2.677,104.1
218.8,-3.166,207.9
220.5,-3.408,136.4
226,-3.503,165.4
217.2,-2.929,144.8
226.8,-3.682,134.8
224.5,-3.502,163.1
218.7,-3.522,143.4
225,-2.642,209.4
217.3,-2.915,153.3
214.4,-3.378,167.7
226.3,-3.063,198.1
224,-3.458,192.5
212.8,-2.365,161.9
229.5,-3.143,189
218.6,-3.336,157.4
224.5,-2.903,173
225.2,-3.163,113.6
219.5,-2.464,192.7
218.2,-2.584,193.1
218.6,-3.683,212.6
218.8,-3.648,155.6
216.7,-3.486,195.5
224.4,-2.594,183.9
224.4,-2.685,177.3
217.5,-3.156,167.9
228.8,-3.141,160.9
234,-3.307,146.2
217.5,-2.661,228.7
225.7,-4.049,209.2
215.4,-2.863,140.4
214.8,-3.183,155.7
221.9,-2.63,123.9
224.3,-2.656,181.7
223.4,-3.395,160.8
216.2,-3.487,200.6
219.7,-2.131,135.6
217.6,-4.532,173.5
221.2,-3.262,134.3
224,-3.504,181.9
220.9,-4.086,162.9
224.8,-3.656,179.8
226.2,-3.061,123.6
223.5,-3.661,171.4
217.6,-3.957,171.2
213.9,-3.562,115.8
217.3,-3.727,156.8
215.8,-2.832,151.2
218,-2.156,169.2
220.9,-2.563,224.3
219.5,-2.245,208.1
212.2,-2.629,183.4
214.2,-3.227,122.7
224.4,-2.781,187.7
220.4,-3.996,112.8
223,-3.601,170.5
212.8,-2.26,172.4
218.5,-3.5,142
221.7,-2.892,219.7
228,-2.998,185.5
215.5,-4.018,85.79
219.8,-3.556,157.1
222.1,-3.479,158.3
223.2,-3.501,165.1
212.7,-2.513,159.8
221.4,-3.989,215.7
219.6,-2.54,156.4
224.1,-3.338,131.4
217.5,-2.718,150.2
218.4,-2.857,168
227.1,-3.984,150.1
227.3,-3.502,118.2
219.5,-2.772,189.1
225.1,-2.675,194
217.6,-3.433,162.8
225.2,-3.102,161.4
221.8,-3.449,168.6
220.6,-2.624,185.3
217.3,-3.547,131.4
214.8,-2.536,139.7
215.3,-3.58,161.7
208.9,-3.026,233.9
221.9,-3.333,150.5
219.2,-3.562,204.1
215.6,-2.416,188.8
217.8,-3.329,210.9
225,-3.116,227.2
220,-2.917,122.5
216.8,-3.187,102.5
219.8,-2.95,135.2
217.5,-3.84,149.9
226.6,-3.712,146.1
211.8,-3.062,210.5
219.8,-4.338,167.7
218.3,-3.769,149.7
224.7,-2.85,259.4
220.2,-3.033,155.3
222.3,-2.63,116.3
208.4,-3.569,94.28
212.5,-3.52,149.9
221,-2.643,203.8
233.5,-2.436,186.8
220.1,-2.428,199
217,-3.333,104
220.4,-3.186,125.8
221.2,-3.785,99.67
222.4,-3.118,145.1
221.5,-3.648,151.8
228.5,-2.986,142.5
213.8,-3.686,166.6
225.1,-2.599,212.9
225.5,-3.938,133.5
223.2,-2.127,238.7
216.1,-3.098,143.2
219.5,-3.551,118.3
218.7,-3.184,134.3
224.6,-3.397,200.4
222.4,-2.705,222.7
216.4,-2.92,148.2
217.7,-3.181,128.9
214.8,-2.833,158.6
222.2,-3.133,185.9
221,-3.798,129.9
222.7,-3.048,211.2
223.9,-3.577,147
213.1,-3.773,180.1
214.9,-3.618,181.9
217.5,-2.218,159.6
222.8,-2.928,156.4
224,-3.493,144.4
212,-3.043,141
218.6,-3.103,150.8
215.1,-3.049,172.3
219.9,-2.532,179.8
221.6,-3.332,138.5
220.2,-3.321,95.07
224.8,-3.035,169.6
220.4,-3.75,156.5
221.8,-2.993,198.2
217.2,-3.627,166.6
221.5,-3.994,124.8
220.2,-3.935,156.4
228.1,-3.035,178.1
229.1,-3.043,211.9
206.1,-3.74,131.2
226.7,-3.34,143.4
224.2,-2.998,126
220.1,-3.23,146.5
222.4,-3.314,146.8
212.2,-4.077,130.2
221.4,-3.694,116
213.7,-3.507,198.3
212.9,-2.516,185.5
220.5,-3.168,142.1
223.3,-3.973,192.7
226,-2.534,122.2
223.1,-2.695,193.1
222.8,-3.08,116.4
210,-3.13,173.9
218.6,-2.647,216.5
217.5,-3.452,187
216.3,-3.682,171.8
224.4,-2.675,196
223.9,-3.756,124.3
225.6,-3.108,180.5
223.7,-3.809,133.3
226.4,-3.23,130
227.1,-3.331,91.82
224,-3.43,140.2
222.8,-3.992,125.6
227.5,-3.509,184
221.4,-3.519,180
221,-3.274,131.2
223.1,-2.781,103
216.4,-3.866,117.7
224.7,-3.405,156.7
227.6,-2.75,229.6
212.5,-2.712,214.5
225.5,-3.447,150.5
218,-3.193,203.8
221.6,-3.013,156.8
221.1,-3.775,127.6
222.4,-3.318,130.1
220,-2.996,91.9
216.6,-3.389,156.5
221,-2.888,167.1
219.7,-3.691,140.9
223.9,-3.063,92.04
222.8,-3.363,147.3
224.9,-2.637,124.1
220.6,-3.13,93.93
220.4,-3.636,163.3
220,-3.921,129.7
220.5,-3.138,157.2
216.5,-3.3,178.5
213.2,-2.933,206
223.7,-3.067,165.7
226.5,-2.959,184.6
224.8,-2.835,116.6
228.1,-1.827,172.6
224.6,-4.439,132.3
226.6,-2.992,203.2
229.1,-2.621,184
216,-3.481,130.9
221.6,-2.407,198
217.1,-3.004,161.2
221.6,-2.066,193.2
222.6,-2.428,199.1
219.7,-4.732,67.59
226.1,-2.775,126.3
214.4,-3.041,181.1
219.3,-2.604,205.8
224.5,-3.329,160.3
212.5,-4.386,87.26
214,-1.64,211.3
220.9,-3.427,148.2
219.5,-3.021,240
220.9,-3.458,147.4
214.6,-3.633,129.2
217.8,-2.755,103.1
215,-3.644,118.6
220.1,-2.799,178
226.5,-3.422,119.8
216.8,-2.644,159.5
222.8,-3.682,185
216.3,-3.507,196.4
226.7,-3.103,133.4
221,-2.954,159.9
224.9,-2.332,153.2
207,-2.849,154.5
214.3,-2.902,207.9
224.3,-3.244,176.7
218.2,-3.352,165.2
222.5,-4.076,108.5
220.1,-3.503,103.6
225.9,-2.516,190.6
219.8,-3.315,183.5
216.6,-3.259,152
221.3,-3.243,174.7
218.2,-3.199,113
224.8,-3.205,157.8
216.1,-3.696,134.4
220.5,-3.553,124.3
219.4,-2.744,155.9
225.7,-2.745,210.9
224,-3.012,153.5
228.1,-3.568,154.5
222,-4.005,133.3
214.6,-2.613,171.8
219.5,-3.215,196.4
216.3,-3.418,171.1
218.9,-2.768,150
227.7,-3.091,164.9
220.6,-2.836,56.11
214.9,-3.38,112.2
226.5,-3.431,159.3
217.4,-3.604,183.5
224.2,-2.897,146.2
217.8,-3.163,183.8
213.3,-3.237,154.3
219.6,-2.797,200
229.6,-3.314,164.8
223.1,-3.411,109.8
217.1,-3.798,149.4
231.1,-2.903,205.4
228.7,-3.585,135.4
223.7,-3.949,165.8
220.4,-3.773,57.45
219.6,-3.557,151.8
224.4,-3.435,113.5
219.4,-3.393,105.2
220.8,-2.654,188.7
219.5,-4.286,131.9
223.2,-3.246,167.7
217.6,-2.308,223.4
211.6,-4.632,72.63
231,-3.362,150.3
229.5,-4.001,195.4
222.7,-3.83,105.1
217.1,-3.74,175.5
220.6,-2.963,154.8
219.8,-3.341,121.7
211.7,-3.172,174
229.1,-2.665,186
215.8,-3.598,104.5
224.9,-3.504,139
220.3,-2.839,145.7
219.3,-3.15,123.2
217.4,-3.055,179.4
220.8,-2.199,162.1
226.4,-3.681,196.3
225.7,-4.139,120.3
216,-2.858,125.6
213.4,-2.889,176.6
227.1,-4.136,139.9
223.9,-3.532,128.9
227.6,-3.727,127.7
220.4,-2.959,118.3
217.5,-3.24,142.6
205.5,-3.015,133.6
215.8,-3.22,172.2
215.6,-5.082,100
227.4,-3.382,231.4
222.5,-3.485,156.6
219.1,-3.575,123.3
207.6,-3.238,114
225.9,-3.968,115.8
225.4,-3.373,185.7
213.4,-2.979,224.7
212.9,-3.431,181
228.9,-3.099,201
221.7,-2.163,190.8
222.8,-3.075,211.4
223.7,-3.312,192.7
224.3,-3.709,138.2
227.7,-3.239,162.7
223.1,-3.342,155.6
216.5,-3.673,138.7
227.9,-3.525,158
222.8,-2.763,179.3
221.9,-2.722,182.4
219.9,-4.331,69.84
220.5,-3.302,169.8
214.7,-4.497,152.8
215.7,-3.108,154.8
223.5,-3.596,193
220.5,-2.444,172.5
218.5,-3.064,127.8
217.2,-2.786,169.1
222.9,-3.006,174.5
226.9,-2.754,170.1
215.4,-2.842,158.6
211.4,-2.374,151.9
211,-3.942,109.3
222.3,-2.811,181.4
225.8,-4.389,192.6
211.6,-2.553,242.6
217.3,-2.948,147.8
223.5,-3.65,148.5
222.9,-4.351,148.3
222.4,-2.878,167.1
220.6,-3.958,160.3
217.3,-3.375,199.8
215.8,-3.414,125.2
225.8,-2.715,180
218,-3.549,158.4
227.3,-2.659,179.3
219.5,-2.337,160
224.4,-3.36,128.2
214.7,-2.444,169.6
221.9,-2.412,126.2
220.2,-3.302,190.3
228.7,-2.803,179.8
213.8,-3.277,105.9
221.9,-3.495,157.8
219.3,-3.252,155.6
223.5,-2.849,177.3
227.6,-3.764,115.9
213.8,-2.552,208.6
223.8,-2.466,183.8
221.5,-3.007,192.5
209.2,-3.6,151.7
219.5,-2.919,152.9
234.2,-3.222,147.5
215.6,-2.938,203.1
225.4,-3.742,107.4
219.5,-3.026,160.1
221.2,-3.268,216
218.1,-3.648,123
223.1,-3.168,141.6
225.9,-2.181,163.5
218.1,-1.965,213.5
220,-3.463,128.1
219.1,-4.007,97.31
214.1,-3.136,152.5
221.5,-2.977,184.7
219.9,-3.923,148.7
214.5,-4.082,146.4
219.6,-3.446,111.9
220.8,-3.539,207.3
220.2,-3.937,200.7
207,-3.975,93.47
217.5,-3.041,149.7
219.9,-3.478,185.5
226.9,-3.661,133.9
222.6,-3.488,185.7
216.9,-3.717,123.6
219.4,-3.821,162.6
217.2,-2.957,142
217.9,-3.268,135.8
218.6,-2.002,87.21
214.4,-4.187,149.6
229.2,-3.032,186.6
220.7,-3.212,150.3
218.4,-2.496,187.3
218.7,-3.36,164.9
226,-3.665,87.27
217.3,-3.374,174.8
216.9,-3.208,134.8
222.4,-3.698,155
225.4,-3.778,150.9
217.3,-2.993,144.7
210.7,-3.171,156.1
224.1,-3.871,181.4
216.5,-3.247,155.2
217.9,-2.478,160.4
220.9,-3.56,95.74
215.4,-3.54,166.6
216.6,-3.491,119.5
217.3,-3.05,208.1
215.4,-3.44,140.4
218.8,-2.916,161.1
215.9,-3.291,127
216.9,-2.459,170.1
219.6,-3.107,202.2
222,-3.499,163.5
223.4,-3.201,164
219.6,-3.413,186.3
223,-3.583,109.9
218.4,-2.62,157.6
213.4,-3.287,181.7
218.7,-2.741,190.1
224.3,-3.176,105.7
218.9,-3.973,159.5
210.6,-2.323,187.8
223.2,-3.377,166.1
220.3,-3.269,172.7
218.8,-2.683,187.7
229,-2.818,205.8
213.4,-3.265,195.3
217.6,-3.986,151
214,-3.503,106.1
219.1,-3.145,217
225.1,-3.551,164.2
216.6,-2.668,176.8
225.2,-2.814,166.1
220.7,-3.062,189.6
218.8,-3.381,127.5
227.1,-3.532,150.9
219.8,-3.555,213.9
220.3,-3.039,136.7
225,-3.602,158
219.5,-3.397,131.2
212.4,-2.639,162.5
214.9,-2.778,132.7
221.2,-2.43,178.4
219.2,-2.333,226
225.1,-3.122,200.3
214.5,-2.983,162.6
224.2,-3.47,159.9
226.2,-3.849,124.2
224.2,-3.041,127.4
218,-4.19,130.5
224.7,-2.713,191.2
222.8,-2.363,163
226.6,-3.274,169.2
215.1,-3.587,168.9
206.7,-3.232,108.7
217.9,-2.415,158.3
221.7,-2.744,197.6
228.2,-2.763,143.5
209.4,-3.269,159.6
211.6,-3.408,125.1
224.4,-2.923,149.9
220.9,-3.697,111.7
218.1,-2.46,146.7
221.3,-3.491,117.2
213.2,-3.178,180.8
221,-3.057,132.8
213.2,-3.257,175.9
218,-3.448,180.2
217.1,-2.717,118.6
219.9,-3.655,125.1
224.5,-2.374,211.5
217.1,-3.779,112.3
219.8,-3.334,141.2
217.5,-3.659,126.7
222,-2.838,163.6
214.9,-3.337,188.1
223,-3.532,168.2
220.7,-2.638,201.2
216.7,-3.76,116.8
227.4,-3.399,142.6
218,-3.557,131
222.4,-2.974,146.5
217.4,-3.731,150
214.8,-3.395,199.9
220.8,-3.394,130.9
218.8,-3.411,180.7
221,-2.937,196.1
217.2,-2.84,148.7
221.6,-3.665,192.9
223.3,-3.928,183.9
206.3,-3.424,76.81
223.7,-3.126,129.8
224.9,-2.54,127.2
217.6,-2.585,192.9
219.7,-4.448,119.9
222.8,-3.277,203
223.6,-2.545,190.3
220.8,-2.57,214.4
215,-3.637,172.8
212.2,-3.598,161.4
213.1,-2.868,120.1
218.8,-3.628,150.2
222.1,-4.152,172.4
226.4,-4.163,168.7
222.2,-3.299,235.8
216.3,-3.736,178.6
225.4,-3.484,125.7
213.1,-3.657,129.1
220,-3.018,145.7
219.2,-4.442,122.1
228.5,-3.05,155.6
228.9,-3.883,189.7
232.3,-3.119,189.3
216.7,-2.968,222.7
220.2,-3.553,191.2
227.1,-2.752,178.4
213.6,-3.149,153.3
219.4,-3.522,160.3
222.8,-3.594,108.1
214.9,-3.748,80.23
218.9,-4.082,105
219.3,-3.482,199.1
223.2,-3.211,131.7
220.1,-3.378,166.1
215.2,-3.164,191.6
231.6,-2.87,178.3
221.3,-3.655,140
217.9,-3.927,123.6
231.5,-4.291,178.7
231.3,-2.905,166.1
223.6,-2.81,132.3
221.2,-4.752,89.56
229.7,-3.724,183.8
214.6,-2.368,146.1
218.1,-3.105,175.2
215.8,-3.175,144.7
221.5,-3.45,142.3
215.5,-3.276,111.3
224.2,-3.553,166.8
215.4,-3.362,136
220.6,-2.713,186.6
217.6,-4.365,118.4
224.5,-4.518,183.5
221.1,-3.712,169.9
213.3,-2.825,154.9
214.3,-3.729,171.6
210.5,-3.391,153.6
226.5,-3.701,125
219.2,-3.519,151.4
211.3,-2.548,149.2
226.9,-2.996,228.4
219.3,-3.957,162.8
216.7,-2.556,219.6
216.7,-3.101,161.7
231.1,-3.748,162
224.2,-3.711,82.47
220.6,-4.915,107.9
228.8,-2.753,158.9
214.3,-3.361,150.2
224,-3.368,179.3
211.4,-3.956,103.1
214.1,-3.112,109.6
217.5,-3.1,222.9
220.6,-3.601,120.8
223.3,-4.649,95.47
224.6,-3.475,164.7
227.6,-3.444,174.5
232.4,-2.449,231.5
217.4,-3.737,162.2
220.7,-3.018,142.4
220.6,-4.011,148.4
210,-3.719,113.5
217.7,-3.313,179.7
227.4,-3.29,171.5
219.8,-3.548,155.1
215.8,-2.938,163.3
218.9,-3.3,172.2
224.5,-4.146,132.5
216.3,-3.163,137
224.7,-4.077,120.8
219.1,-3.604,182.1
217.6,-3.633,174.6
213.2,-3.663,128.2
221.4,-3.517,139.7
224.2,-3.306,197.8
222.9,-2.738,84.12
212.3,-3.388,128.4
213,-3.894,55.31
225.9,-3.12,177.1
211.1,-3.247,127.5
224.4,-3.915,161.1
216.7,-2.701,98.21
218,-3.954,194.3
221.4,-2.876,153.9
226.7,-3.572,151.2
